date,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,asset_11,asset_12,asset_13,asset_14,asset_15,asset_16,asset_17,asset_18,asset_19,asset_20
02/04/2001,101.2456198,58.86624502,58.59331733,44.35817157,65.76583843,101.2513703,58.86919581,58.59625109,44.36024072,65.76922474,107.1947517,61.90866499,61.61809047,46.48781393,69.25970906,107.2009154,61.91180667,61.62121383,46.49000924,69.26331937
03/04/2001,101.2483574,59.94378074,59.29481263,46.75015654,66.80927683,101.2541081,59.94679892,59.29779019,46.75236747,66.8127298,107.197686,63.05603351,62.36497632,49.02646782,70.37227763,107.2038499,63.05924765,62.36814678,49.02881507,70.37595973
04/04/2001,101.2510951,61.74748185,59.55325826,45.05948654,66.90283042,101.256846,61.75061336,59.55625199,45.06159709,66.90628938,107.2006204,64.97719726,62.64017239,47.23195988,70.47203991,107.2067846,64.98053331,62.64336024,47.23419954,70.47572846
06/04/2001,101.2565703,60.29515109,58.83330257,47.92736381,67.07809694,101.2623216,60.2981913,58.8362513,47.92964507,67.08156712,107.206489,63.43023079,61.87359168,50.27645287,70.65894264,107.2126536,63.43346863,61.87673114,50.27887553,70.66264327
09/04/2001,101.2647832,60.66994612,59.77478309,47.58922981,67.32468555,101.270535,60.67300985,59.77779068,47.59149083,67.32817152,107.2152921,63.82940427,62.8760665,49.91737533,70.92191285,107.2214572,63.83266741,62.87926925,49.91977629,70.92563049
10/04/2001,101.2675208,61.37268681,59.14712941,48.37820914,67.54138654,101.2732728,61.37579472,59.15009774,48.38051743,67.5448864,107.2182264,64.5779366,62.20772807,50.7552716,71.15301976,107.2243917,64.58124726,62.2108886,50.75772326,71.15675236
11/04/2001,101.2702584,63.27008667,59.38711464,46.90043832,67.70697452,101.2760106,63.27331436,59.39009798,46.9026582,67.710485,107.2211607,66.59949996,62.46325893,49.18601891,71.32962194,107.2273262,66.60293951,62.4664356,49.18837576,71.33336598
12/04/2001,101.2729961,62.02857812,57.33800997,46.75015654,66.84743517,101.2787485,62.03172735,57.3408656,46.75236747,66.85089058,107.2240951,65.27666242,60.28183475,49.02646782,70.41296814,107.2302608,65.28001754,60.28487412,49.02881507,70.41665287
16/04/2001,101.2839466,61.65378309,57.87336164,47.61427677,67.10634201,101.2896997,61.6569087,57.87625055,47.61653929,67.109814,107.2358325,64.87737927,60.85166473,49.94397259,70.6890635,107.241999,64.88070898,60.85473987,49.94637515,70.69276608
17/04/2001,101.2866842,63.38721012,59.03636699,50.60738885,68.57941254,101.2924375,63.39044523,59.0393284,50.60983155,68.58297906,107.2387668,66.72431263,62.08979506,53.12356561,72.26017864,107.2449335,66.72776016,62.09294816,53.12616147,72.26398305
18/04/2001,101.2894218,65.02693839,60.16245154,56.85660614,70.83385447,101.2951753,65.03027761,60.16548342,56.8594319,70.83756641,107.2417011,68.471987,63.28890718,59.76948318,74.6654769,107.247868,68.47554661,63.29213606,59.77249044,74.66943802
19/04/2001,101.2921594,64.60529398,60.84548643,51.49655604,69.55987397,101.2979131,64.60860638,60.84856119,51.49905269,69.56350362,107.2446354,68.02253242,64.01637305,54.06858543,73.30612951,107.2508026,68.02606315,64.01964805,54.07123919,73.31000194
20/04/2001,101.2948971,64.69899274,61.60236293,53.16217909,70.18960796,101.300651,64.7023111,61.6054853,53.1647773,70.19327825,107.2475698,68.12240809,64.82260179,55.83937423,73.97802259,107.2537372,68.12594524,64.82592801,55.84213703,73.98193882
23/04/2001,101.3031099,65.30803467,62.70998708,51.83469004,70.28895543,101.3088644,65.31139179,62.71317934,51.83720725,70.29263214,107.2563728,68.77164344,66.00266913,54.4280123,74.08402795,107.2625408,68.77522232,66.00607055,54.43068814,74.08795109
24/04/2001,101.3058476,65.77652846,62.83920989,51.42141515,70.33575027,101.3116023,65.77991545,62.84241032,51.42390723,70.33943001,107.2593072,69.27110622,66.14036053,53.98871674,74.13395944,107.2654755,69.27471727,66.14377074,53.9913656,74.13788585
25/04/2001,101.3085852,67.06488639,62.39616024,53.32498435,71.02365404,101.31434,67.06835572,62.39933267,53.32759253,71.02737827,107.2622415,70.64485481,65.66829036,56.01249601,74.86802057,107.2684099,70.64855452,65.67167044,56.01526952,74.87199493
26/04/2001,101.3113228,65.42515812,61.54698172,51.70945523,69.99822947,101.3170778,65.42852271,61.5501006,51.71196482,70.00188741,107.2651759,68.896505,64.76360527,54.29488785,73.77382388,107.2713444,68.90009192,64.76692774,54.29755551,73.7777268
27/04/2001,101.3140604,63.29351136,59.8117039,49.36756418,68.44670997,101.3198156,63.29674053,59.81471381,49.36993197,68.45026796,107.2681102,66.62446227,62.91538324,51.80620544,72.11862642,107.274279,66.62790341,62.91858849,51.80872092,72.12242164
30/04/2001,101.3222733,64.58186929,59.8486247,48.85410144,68.65171719,101.3280291,64.5851802,59.85163692,48.85643832,68.65528836,107.2769133,67.99756378,62.95470028,51.26075124,72.33730656,107.2830827,68.00109291,62.95790801,51.26323356,72.34111598
02/05/2001,101.3277486,65.49543219,60.55011999,50.06887915,69.36054498,101.3335048,65.49880125,60.5531762,50.07128926,69.36416178,107.282782,68.97142326,63.70178076,52.55132927,73.09347159,107.2889519,68.97501499,63.7050358,52.55389016,73.09733018
03/05/2001,101.3304862,65.42515812,60.86394683,50.06887915,69.42211758,101.3362426,65.42852271,60.86702275,50.07128926,69.42573835,107.2857164,68.896505,64.0360357,52.55132927,73.15916068,107.2918864,68.90009192,64.03931195,52.55389016,73.16302355
04/05/2001,101.3332238,65.37830874,61.30699649,50.00626174,69.5061977,101.3389803,65.38167034,61.31010027,50.00866807,69.50982389,107.2886507,68.84656004,64.50796129,52.48479508,73.24886322,107.2948209,68.85014374,64.51126751,52.48735191,73.25273192
07/05/2001,101.3414367,65.09721246,59.8855455,50.33187226,69.16401673,101.3471938,65.10055616,59.88856003,50.33429828,69.16762087,107.2974538,68.54689961,62.99401761,52.83078407,72.88380909,107.3036246,68.55046404,62.99722782,52.83336203,72.88765404
08/05/2001,101.3441743,64.83954088,59.8486247,50.00626174,69.00965041,101.3499316,64.84286818,59.85163692,50.00866807,69.01324461,107.3003881,68.27222495,62.95470028,52.48479508,72.71913143,107.3065592,68.27577173,62.95790801,52.48735191,72.72296566
09/05/2001,101.346912,64.90981494,60.88240724,50.06887915,69.30200332,101.3526695,64.91314671,60.88548432,50.07128926,69.30561635,107.3033226,68.34713488,64.05569843,52.55132927,73.03101674,107.3094939,68.35068647,64.05897592,52.55389016,73.03487127
10/05/2001,101.3496496,64.27734833,61.03009046,48.42830307,68.77134786,101.3554073,64.28063989,61.03317682,48.43061437,68.77492672,107.3062569,67.67298169,64.21300284,50.80847711,72.46491971,107.3124284,67.67648999,64.21629032,50.81093199,72.46873742
11/05/2001,101.3523872,64.34762239,60.12553074,48.29054477,68.52902128,101.3581451,64.35091842,60.12856031,48.2928478,68.53258456,107.3091913,67.74788356,63.24958761,50.66216362,72.2064265,107.315363,67.75139667,63.252814,50.66460964,72.21022742
14/05/2001,101.3606001,64.37104708,59.73786229,48.17783344,68.41183572,101.3663585,64.37434459,59.74086757,48.18012971,68.41539146,107.3179944,67.77285108,62.83675007,50.54245644,72.08142704,107.3241666,67.77636578,62.83995034,50.5448952,72.08521984
15/05/2001,101.3633377,63.66830639,58.99944619,50.0313087,68.51559975,101.3690963,63.67155931,59.0024053,50.03371654,68.51916216,107.3209287,67.02387464,62.05048468,52.51140863,72.19210989,107.3271012,67.02734134,62.0536353,52.51396708,72.19590987
16/05/2001,101.3660753,63.8791286,59.0732878,49.60551033,68.48100052,101.3718341,63.88239489,59.07625152,49.60789247,68.48456071,107.3238631,67.24855689,62.12910577,52.05900073,72.15520341,107.3300357,67.25203799,62.13226134,52.06153161,72.159001
17/05/2001,101.368813,64.93323963,59.73786229,50.97056982,69.25262118,101.374572,64.93657289,59.74086757,50.97303453,69.25623103,107.3267975,68.37210508,62.83675007,53.50953503,72.97833419,107.3329704,68.37565827,62.83995034,53.51215451,72.98218528
18/05/2001,101.3715506,66.94776294,60.47627838,52.92423294,70.42995621,101.3773098,66.95122477,60.47932995,52.92681661,70.43364203,107.3297319,70.51995499,63.62313564,55.58636189,74.23448124,107.335905,70.52364663,63.6263857,55.58910907,74.2384142
21/05/2001,101.3797635,70.03982197,60.86394683,51.29618034,70.89492815,101.3855233,70.04348259,60.86702275,51.29866481,70.89864405,107.338535,73.81820203,64.0360357,53.85560548,74.73065065,107.3447088,73.82210783,64.03931195,53.85824617,74.73461603
22/05/2001,101.3825011,69.78215039,60.01476832,50.7827176,70.49053435,101.3882611,69.78579438,60.01779095,50.78517092,70.49422409,107.3414694,73.54327822,63.13163065,53.30989142,74.2991216,107.3476433,73.5471661,63.13484958,53.31249868,74.30305879
23/05/2001,101.3852387,68.8451628,60.08860993,50.93299937,70.31300271,101.3909988,68.84874641,60.09163719,50.9354618,70.31668098,107.3444037,72.5436614,63.21026832,53.46960557,74.10968706,107.3505778,72.54748423,63.21349223,53.4722226,74.11361189
24/05/2001,101.3879763,67.9550246,59.40557504,50.73262367,69.87029991,101.3937366,67.958551,59.40855953,50.73507395,69.87394959,107.3473381,71.59418122,62.48291568,53.25665466,73.63732832,107.3535124,71.59794241,62.48609359,53.25925865,73.64122234
25/05/2001,101.390714,65.51885688,59.38711464,48.85410144,68.78769673,101.3964745,65.52222744,59.39009798,48.85643832,68.79127665,107.3502725,68.99639623,62.46325893,51.26075124,72.48235969,107.356447,68.99998958,62.4664356,51.26323356,72.48617854
28/05/2001,101.3989269,66.97118763,59.27635222,50.67000626,69.57911824,101.404688,66.97465096,59.27932863,50.67245275,69.58274913,107.3590757,70.54493474,62.34532001,53.19010963,73.32666103,107.3652509,70.54862799,62.34848923,53.19270955,73.33053479
29/05/2001,101.4016645,68.42351839,60.40243677,50.73262367,70.24006083,101.4074258,68.42707488,60.40548371,50.73507395,70.24373438,107.3620101,72.09388859,63.54449172,53.25665466,74.03185639,107.3681854,72.09768219,63.54773679,53.25925865,74.03577613
30/05/2001,101.4044021,68.25954556,60.79010522,49.11709455,69.89278686,101.4101636,68.26309152,60.7931765,49.11944725,69.89643799,107.3649444,71.91898618,63.95738555,51.54012141,73.66132074,107.37112,71.92276844,63.96065681,51.5426207,73.66521632
31/05/2001,101.4071397,69.14968377,61.28853609,48.89167188,70.18425787,101.4129014,69.15328699,61.2916387,48.89401102,70.18792782,107.3678788,72.86851853,64.48829688,51.30066013,73.97231401,107.3740546,72.87236248,64.49160184,51.30314487,73.97622987
01/06/2001,101.4098774,71.58585149,62.02695219,47.91484033,70.73438034,101.4156392,71.58961214,62.03010132,47.91712084,70.73808585,107.3708132,75.468006,65.27493019,50.26315314,74.55932626,107.3769892,75.47201962,65.2782852,50.265575,74.56328044
04/06/2001,101.4180902,68.35324432,61.15931327,48.89167188,69.95557993,101.4238526,68.3567963,61.16240775,48.89401102,69.95923511,107.3796163,72.01892978,64.35064806,51.30066013,73.72831824,107.3857929,72.02271852,64.35394427,51.30314487,73.73221818
05/06/2001,101.4208279,69.66502694,59.92246631,45.67313713,69.17036456,101.4265905,69.66866337,59.92548315,45.67528403,69.17396911,107.3825508,73.41831699,63.03333525,47.88320515,72.89058104,107.3887276,73.42219673,63.03654795,47.88548377,72.89442643
06/06/2001,101.4235655,71.25790583,60.75318442,44.79649343,69.55778729,101.4293283,71.26164523,60.75625338,44.79858844,69.56141681,107.3854851,75.11801044,63.91806093,46.95288825,73.30390326,107.3916621,75.12200115,63.92132969,46.95511126,73.30777555
07/06/2001,101.4263031,71.79667369,60.40243677,42.81778334,69.11079923,101.4320661,71.80044801,60.40548371,42.81976202,69.11439994,107.3884195,75.69301362,63.54449172,44.85386441,72.82703626,107.3945967,75.69704197,63.54773679,44.85596282,72.83087751
08/06/2001,101.4290407,72.6868119,60.01476832,44.33312461,69.61593639,101.4348039,72.69064403,60.01779095,44.33519228,69.61956966,107.3913539,76.64313559,63.13163065,46.46123997,73.36594213,107.3975313,76.64722627,63.13484958,46.46343369,73.36981846
11/06/2001,101.4372536,72.99133286,60.36551597,46.06136506,70.21386688,101.4430173,72.9951848,60.36856059,46.063535,70.21753874,107.4001571,76.96821044,63.50517021,48.29527344,74.00390708,107.4063351,76.97232247,63.50841279,48.29757676,74.007825
12/06/2001,101.4399912,73.15530569,60.18091194,47.76455855,70.63519186,101.4457551,73.1591683,60.18394498,47.76683006,70.63889095,107.4030915,77.14325769,63.30856708,50.10355976,74.45348227,107.4092696,77.14738123,63.31179721,50.10597197,74.45742954
13/06/2001,101.4427289,76.57531038,61.10393207,47.50156544,71.65588419,101.448493,76.57939661,61.10702307,47.50382122,71.65964938,107.4060259,80.79533333,64.29165681,49.8242863,75.54275002,107.4122043,80.79969806,64.29494928,49.82668164,75.54676854
14/06/2001,101.4454665,77.6528461,61.86080857,46.92548528,71.97115161,101.4512308,77.65700317,61.86394723,46.92770666,71.97493725,107.4089603,81.94640957,65.09792755,49.21261137,75.87923766,107.4151389,81.95085074,65.1012713,49.21496983,75.88327822
15/06/2001,101.4482041,78.566409,60.05168913,47.45147151,71.87944344,101.4539686,78.57062628,60.05471407,47.45372429,71.88322313,107.4118947,82.92247688,63.17094934,49.77109351,75.78135486,107.4180735,82.92698302,63.17417075,49.77348564,75.785389
18/06/2001,101.456417,77.27805107,60.12553074,46.76268003,71.40566971,101.4621821,77.28218348,60.12856031,46.7648917,71.40941868,107.4206979,81.54601269,63.24958761,49.03976351,75.27570698,107.4268774,81.55042725,63.252814,49.04211155,75.279708
19/06/2001,101.4591546,81.77559147,60.32859516,47.26361929,72.70674014,101.4649199,81.78002129,60.33163746,47.26586085,72.71057357,107.4236323,86.35232813,63.46584898,49.57162678,76.66440839,107.429812,86.35706372,63.46908907,49.57400687,76.66850047
20/06/2001,101.4618922,84.68025299,60.91932804,47.47651847,73.63449794,101.4676576,84.68487651,60.92240744,47.47877275,73.63839177,107.4265667,89.45815649,64.09502408,49.79768981,77.65484148,107.4327465,89.46310128,64.09830407,49.80008355,77.65899869
21/06/2001,101.4646299,78.96462872,60.43935758,47.45147151,72.08002192,101.4703955,78.96887229,60.44240683,47.45372429,72.08381463,107.4295011,83.34798613,63.58381354,49.77109351,75.99544012,107.4356812,83.35252065,63.5870611,49.77348564,75.9994883
22/06/2001,101.4673675,74.32654017,59.14712941,47.02567314,70.49167755,101.4731333,74.33047915,59.15009774,47.02790049,70.49536736,107.4324355,78.39373568,62.20772807,49.31898299,74.30034147,107.4386158,78.39794158,62.2108886,49.32134784,74.30427873
25/06/2001,101.4755804,74.27969079,57.5779952,45.23481528,69.64202041,101.4813468,74.28362671,57.58086574,45.23693621,69.64565536,107.4412388,78.34371185,60.53726768,47.41801883,73.3937712,107.4474197,78.34791445,60.54032307,47.42026962,73.39764934
26/06/2001,101.478318,75.02928086,58.07642607,47.62680025,70.5527063,101.4840846,75.03326576,58.07932762,47.62906352,70.55640006,107.4441732,79.14413969,61.06782423,49.95727128,74.36546337,107.4503543,79.14839511,61.07091296,49.95967465,74.36940489
27/06/2001,101.4810556,74.63106114,56.87649991,46.5748278,69.89086112,101.4868224,74.63502001,56.8793269,46.57702828,69.89451213,107.4471075,78.71890003,59.79065479,48.8403329,73.65926608,107.4532889,78.72312738,59.79366337,48.84266895,73.66316152
28/06/2001,101.4837933,74.23284141,56.65497508,46.16155291,69.63329066,101.4895603,74.23677427,56.65778834,46.16372881,69.63692505,107.450042,78.29368842,59.55490589,48.40162063,73.3844574,107.4562236,78.29788772,59.55789971,48.40393033,73.38833494
29/06/2001,101.4865309,72.94448349,57.07956433,47.08829054,69.64971731,101.492298,72.94833238,57.08240392,47.09052163,69.65335276,107.4529764,76.91819784,60.00676792,49.38546666,73.40198305,107.4591581,76.92230659,60.00979005,49.38783552,73.40586173
02/07/2001,101.4947438,72.59311314,56.95034152,46.82529743,69.46587396,101.5005115,72.59693918,56.95317309,46.82751283,69.46949755,107.4617797,76.54311595,59.86924028,49.10624257,73.20584287,107.467962,76.54720006,59.87225379,49.10859462,73.20970878
03/07/2001,101.4974814,72.73366128,55.91655898,47.57670632,69.43110199,101.5032493,72.73749646,55.91932655,47.57896659,69.43472334,107.4647141,76.69314601,58.76915878,49.90407676,73.16874581,107.4708966,76.69723998,58.77210351,49.90647692,73.1726093
04/07/2001,101.500219,73.45982666,56.8395791,46.51221039,69.57795879,101.5059871,73.46370911,56.84240381,46.51440714,69.58158961,107.4676485,77.46835832,59.75136251,48.77385823,73.32542402,107.4738312,77.47250325,59.75436864,48.77619028,73.32929771
05/07/2001,101.5029566,74.70133521,57.74413882,46.26174076,70.05254286,101.5087249,74.70529867,57.74701969,46.26392261,70.0562043,107.4705829,78.79394029,60.71411357,48.50797067,73.83177496,107.4767658,78.79817259,60.71718007,48.51028675,73.83568165
06/07/2001,101.5056943,73.08503162,54.99353886,44.95929869,68.63589086,101.5114628,73.08888966,54.99624949,44.96140332,68.63946101,107.4735174,77.06823684,57.78715552,47.1256445,72.32042441,107.4797005,77.07235546,57.79003907,47.12787782,72.32423273
09/07/2001,101.5139071,72.42914031,56.8026583,44.55854728,68.82606326,101.5196761,72.43295569,56.80548072,44.56062824,68.82964564,107.4823206,76.36808541,59.71207056,46.70041232,72.52328697,107.4885043,76.37215803,59.71507423,46.70262028,72.52710847
10/07/2001,101.5166448,73.97516983,56.7841979,44.70882905,69.24621039,101.522414,73.97908587,56.78701917,44.71091888,69.24981983,107.4852551,78.01856653,59.6924247,46.85986886,72.97149497,107.491439,78.02274768,59.69542714,46.86208632,72.97534562
11/07/2001,101.5193824,74.63106114,56.93188112,44.2705072,69.33820796,101.5251518,74.63502001,56.93471155,44.27257118,69.34182332,107.4881895,78.71890003,59.84959379,46.39480587,73.06964139,107.4943736,78.72312738,59.85260608,46.39699564,73.07349842
12/07/2001,101.52212,73.17873038,56.11962341,44.99686913,68.95433573,101.5278896,73.18259452,56.12240354,44.99897598,68.95792637,107.4911239,77.16826484,58.98522652,47.16551242,72.66012295,107.4973082,77.17239003,58.98818474,47.16774812,72.66395335
13/07/2001,101.5248576,80.01873975,56.17500462,44.19536631,70.47849208,101.5306274,80.02305302,56.17778817,44.19742586,70.48218104,107.4940583,84.47446189,59.04415576,46.31508649,74.28627175,107.5002428,84.47907164,59.04711766,46.31727151,74.2902081
16/07/2001,101.5330705,79.43312251,55.63965294,44.98434565,70.39754791,101.5388409,79.43739704,55.64240341,44.98645176,70.40123164,107.5028616,83.84861921,58.4745366,47.15222307,74.1999,107.5090468,83.85318715,58.47746295,47.15445797,74.20383071
17/07/2001,101.5358081,78.61325837,55.38120731,45.13462743,70.16622531,101.5415787,78.61747875,55.38394183,45.13674243,70.16989409,107.505796,82.9725354,58.19957226,47.31169834,73.9530732,107.5119814,82.97704489,58.20248147,47.31394277,73.95698779
18/07/2001,101.5385458,77.62942141,55.15968248,45.53537884,69.96575712,101.5443165,77.63357694,55.16240335,45.53751757,69.96941296,107.5087305,81.92138406,57.96390116,47.73699777,73.73917693,107.514916,81.92582357,57.96679571,47.73926763,73.74307759
19/07/2001,101.5412834,78.61325837,54.01513753,44.50845335,69.66953316,101.5470543,78.61747875,54.01778801,44.51053136,69.67316989,107.5116649,82.9725354,56.74645464,46.64726161,73.42312472,107.5178507,82.97704489,56.74927357,46.64946641,73.42700478
20/07/2001,101.544021,78.16818927,52.59368654,45.07201002,69.34447671,101.5497921,78.17238029,52.59625002,45.07412132,69.34809248,107.5145993,82.49699428,55.23490942,47.24524951,73.07632918,107.5207853,82.50147209,55.23763493,47.24748998,73.08018666
23/07/2001,101.5522339,75.07613024,55.01199926,45.46023795,69.27515034,101.5580056,75.08011821,55.01471103,45.46237223,69.27876164,107.5234026,79.19416972,57.80679359,47.65725059,73.00236901,107.5295893,79.19842846,57.80967837,47.65951568,73.00622167
24/07/2001,101.5549715,75.68517217,52.2983201,44.33312461,68.4678971,101.5607434,75.68920001,52.30086556,44.33519228,68.47145645,107.526337,79.84459519,54.92088504,46.46123997,72.14122625,107.5325239,79.84889694,54.9235912,46.46343369,72.14502293
25/07/2001,101.5577092,74.23284141,51.28299797,45.13462743,68.05204399,101.5634813,74.23677427,51.28548164,45.13674243,68.05557662,107.5292716,78.29368842,53.84159426,47.31169834,71.69766108,107.5354586,78.29788772,53.84423409,47.31394277,71.70142898
26/07/2001,101.5604468,73.811197,50.67380469,44.39574202,67.61029762,101.5662191,73.81510235,50.67625141,44.39781338,67.6138019,107.532206,77.84349512,53.19414628,46.52767523,71.22651386,107.5383933,77.84766475,53.19674646,46.5298729,71.23025122
27/07/2001,101.5631844,75.169829,51.07993354,45.0845335,68.22437011,101.5689568,75.1738231,51.08240488,45.08664554,68.22791381,107.5351404,79.29423095,53.62576764,47.25853918,71.88146679,107.5413278,79.29849629,53.62839424,47.26078044,71.88524662
30/07/2001,101.5713973,78.566409,51.09839394,46.31183469,69.38700873,101.5771703,78.57062628,51.1008664,46.31401952,69.39062724,107.5439437,82.92247688,53.6453878,48.56114677,73.12170451,107.5501318,82.92698302,53.6480156,48.56346604,73.12556494
31/07/2001,101.5741349,78.19161396,51.15377515,46.62492173,69.38611144,101.5799081,78.19580653,51.15625098,46.62712519,69.38972989,107.5468782,82.52202193,53.70424882,48.89351342,73.12074723,107.5530664,82.52650141,53.70688024,48.89585267,73.1246076
01/08/2001,101.5768725,73.88147107,51.39376038,44.17031935,67.75560583,101.5826459,73.885381,51.39625078,44.17237743,67.75911943,107.5498126,77.91852513,53.95932232,46.28851374,71.381489,107.556001,77.9226997,53.96196938,46.29069718,71.38523641
02/08/2001,101.5796102,76.13024127,50.91378992,45.25986224,68.4708759,101.5853838,76.13429829,50.91625118,45.26198465,68.47443544,107.5527471,80.31994707,53.44919012,47.44459941,72.14440367,107.5589358,80.32428029,53.4518059,47.44685178,72.14820056
03/08/2001,101.5823478,76.2942141,51.15377515,45.38509706,68.60385852,101.5881216,76.29828188,51.15625098,45.38722689,68.60742661,107.5556815,80.49508539,53.70424882,47.57750504,72.28625524,107.5618704,80.49943022,53.70688024,47.57976536,72.29006134
06/08/2001,101.5905607,76.20051534,51.5229832,45.78584847,68.77497692,101.596335,76.20457697,51.52548145,45.78800205,68.77855602,107.5644849,80.39500578,54.0966757,48.00283344,72.46879097,107.5706743,80.39934398,54.09933118,48.00511922,72.47260893
07/08/2001,101.5932983,76.0833919,51.30145837,45.48528491,68.61585837,101.5990728,76.08744585,51.30394316,45.48742067,68.61942723,107.5674193,80.26990842,53.86121539,47.6838328,72.29905556,107.573609,80.27423833,53.86385642,47.68609948,72.30286249
08/08/2001,101.5960359,75.80229562,51.31991877,45.46023795,68.54462206,101.6018106,75.80633114,51.32240468,45.46237223,68.54818634,107.5703537,79.96968445,53.8808366,47.65725059,72.22306773,107.5765436,79.97399448,53.88347883,47.65951568,72.22686973
09/08/2001,101.5987735,75.28695245,51.26453757,45.67313713,68.45585017,101.6045484,75.29095421,51.26702012,45.67528403,68.45940874,107.5732882,79.41930965,53.82197323,47.88320515,72.12837605,107.5794783,79.42358326,53.82461185,47.88548377,72.1321719
10/08/2001,101.6015112,75.28695245,51.39376038,45.43519098,68.42935375,101.6072863,75.29095421,51.39625078,45.43732377,68.43291062,107.5762227,79.41930965,53.95932232,47.63066855,72.100113,107.582413,79.42358326,53.96196938,47.63293204,72.10390701
13/08/2001,101.609724,75.63832279,51.5229832,45.36005009,68.53277003,101.6154997,75.64234756,51.52548145,45.36217843,68.53633355,107.585026,79.79456016,54.0966757,47.55092354,72.21042526,107.591217,79.79885859,54.09933118,47.55318227,72.21422643
14/08/2001,101.6124617,71.25790583,52.83367177,45.23481528,67.73471364,101.6182376,71.26164523,52.8362499,45.23693621,67.7382259,107.5879605,75.11801044,55.49007029,47.41801883,71.35920666,107.5941517,75.12200115,55.49281153,47.42026962,71.36295262
16/08/2001,101.6179369,71.60927618,52.92597379,44.33312461,67.62157787,101.6237131,71.61303835,52.92855756,44.33519228,67.62508288,107.5938294,75.49300644,55.58821291,46.46123997,71.2385444,107.6000209,75.4970217,55.59096021,46.46343369,71.24228255
17/08/2001,101.6206746,72.87420942,52.81521137,44.43331246,67.93585195,101.626451,72.87805374,52.81778837,44.43538604,67.93937712,107.5967639,76.84317967,55.47044202,46.56753694,71.57373209,107.6029557,76.84728349,55.47318205,46.56973699,71.57749195
20/08/2001,101.6288874,71.30475521,52.2613993,43.85723231,67.26306856,101.6346644,71.30849764,52.2639425,43.85927196,67.26655058,107.6055672,75.16800859,54.88163354,45.95637005,70.85620135,107.6117596,75.17200256,54.88433727,45.95853375,70.85991473
21/08/2001,101.6316251,70.41461701,52.57522614,44.23293676,67.21360124,101.6374023,70.41830184,52.57778849,44.23499853,67.2170801,107.6085018,74.21811354,55.21528226,46.35494598,70.80344741,107.6146944,74.22204543,55.21800655,46.35713337,70.80715739
23/08/2001,101.6371003,70.06324666,52.9998154,44.29555416,67.24892913,101.6428779,70.06690879,53.00240369,44.29761962,67.25241025,107.6143707,73.84319572,55.66672853,46.42137937,70.84112244,107.6205637,73.84710316,55.66948068,46.42357072,70.84483486
24/08/2001,101.6398379,69.94612321,52.37216171,44.1327489,67.02271794,101.6456156,69.94977778,52.37471167,44.13480477,67.02618457,107.6173051,73.71822828,54.99938908,46.24865495,70.59988629,107.6234982,73.72212757,55.00210007,46.25083602,70.6035831
27/08/2001,101.6480508,70.55516514,51.79988924,44.8841578,67.22181575,101.6538291,70.55885906,51.80240433,44.88625799,67.22529513,107.6261085,74.36808713,54.3910187,47.04590988,70.81220766,107.6323023,74.37202883,54.39369225,47.04813844,70.8159182
28/08/2001,101.6507884,69.73530101,53.09211741,45.86098936,67.58479905,101.6565669,69.73894198,53.09471134,45.8631474,67.5883017,107.629043,73.49329342,55.76487495,48.08258765,71.19931937,107.635237,73.49717805,55.76763316,48.08487821,71.20305497
29/08/2001,101.6535261,69.43078004,49.64002215,45.6981841,66.60562809,101.6593048,69.43440137,49.64240637,45.70033248,66.60906803,107.6319775,73.16840234,52.09566753,47.90978891,70.15511972,107.6381718,73.1722658,52.09820063,47.91206911,70.15878778
30/08/2001,101.6562637,70.22721949,49.86154698,44.08265498,66.45692128,101.6620426,70.23089221,49.86394457,44.0847079,66.46035172,107.634912,74.01815448,52.33103222,46.19551056,69.99655353,107.6411064,74.02207333,52.33357967,46.19768848,70.00021136
31/08/2001,101.6590013,70.22721949,49.91692819,43.69442705,66.37439401,101.6647804,70.23089221,49.91932912,43.69645713,66.37781917,107.6378464,74.01815448,52.38987541,45.7836669,69.90855652,107.6440411,74.02207333,52.39242645,45.78582036,69.91220867
03/09/2001,101.6672142,70.22721949,49.76924497,41.16468378,65.70709061,101.6729938,70.23089221,49.77163699,41.16656613,65.71047317,107.6466499,74.01815448,52.23296202,43.10116691,69.19707552,107.6528451,74.02207333,52.2355035,43.10316219,69.20068179
04/09/2001,101.6699518,68.51721715,49.75078457,41.10206637,65.26000498,101.6757316,68.52077967,49.75317547,41.10394509,65.26335904,107.6495843,72.19383515,52.21334826,43.03479375,68.72044132,107.6557798,72.19763525,52.21588853,43.03678513,68.72401691
05/09/2001,101.6726894,68.09557273,50.0276906,42.1665623,65.49062877,101.6784694,68.09910815,50.03009823,42.16850293,65.49399753,107.6525188,71.74408896,52.50756422,44.1633061,68.96630236,107.6587144,71.74785987,52.51012244,44.16536376,68.96989378
06/09/2001,101.6754271,66.08104943,50.19383423,42.20413275,65.03861087,101.6812073,66.08445585,50.1962519,42.20607558,65.04195084,107.6554534,69.59578065,52.68410349,44.20314245,68.48442987,107.6616492,69.59941262,52.68667248,44.20520246,68.48799029
